ID,tweet
6770, Roger Stone should be sent to prison for attempted treason His cancerous poison is infecting our nation and he must be stopped 
6771, The military budget is too high We have to cut it and spend the saved money for the people 
6772, thought you are one of the few reasonable politicians in Apc am really disappointed in your response to the best election ever conducted by inec under the Apc military government Shame on you 
6773, Are you guys aware my maternal home is from Edo State Owan West Uzebba And we kicked against Godfatherism 
6774, xe2 x80 x9cWe don xe2 x80 x99t have godfather we have God the Father xe2 x80 x9d 
6775, Power dey pass power Jesus Power Super Praise the Lord 
6776, We are not perturbed our trust and condidence is in God alone 
6777, why why did these white women vote for Trump in the first place so now they regret it so much damage has been done will now take years to recover and battle for women who sided with the president last time xe2 x80 x94 and now regret it 
6778, Congratulations to The devil can not curse what God has blessed 
6779, Yeah Those on the banned list are feeling the heat already They can not brew storm of crisis in Nigeria amp go to US Canada UK amp EU to enjoy life Ihe onye metara ya buru ya 
6780, Today INEC amp the Police are conducting one of the worse elections under the Govt of Mr integrity Saddening The smartest thief will win this Election xf0 x9f x93 x8c 
6781, says is weak and feeble But he also says Biden is so strong and energetic that he must be on enhancements Uh huh 
6782, Why yes He is just screwing with his supporters He has complete freedom to proclaim lies about small things medium things amp big things Lies about his taxes amp our The GOP gave him this power and gave him this power 
6783, to Donald Trump bring in martial law if you lose 
6784, We want for Stable These values are our for 
6785, Now that we know for fact that is interfering AGAIN in our Presidential you should question every bad thing you read or hear about and every GOOD thing about do not be manipulated by Russia 
6786, Wahala for who no know road xf0 x9f x98 x82 Tinubu 
6787, for like dey where Tinubu dey right now xf0 x9f x98 x81 Congratulations Obaseki 
6788, Gov Obaseki to Ize Iyamu when he wins the election Tell Iye Iyamu we like to party Tell am to call me haaahaaaaa 
6789, xe2 x80 x99m glad to see Obaseki is leading Congrats to our future Gov Another 4 years of progress in Edo Cheers to more life 
6790, What happens to those who panicked and decamped to Apc in Edo 
6791, No time xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 Baba sef no get joy 
6792, Best political hypeman Best political actor Best political shade jabber Best political singer Best political attacker He just dropped new single 
6793, Obaseki taking the lead after the collation of 13LGA in Edo state should we rejoice yet 
6794, INEC should endeavour to post the results on their website to avoid any form of shalaye you have promised to do it and now is the time Upload results 
6795, am super lucky but support short Please help by clicking the link This is the freebonus provided by BANGBET Everyone can get cash 
6796, The People xe2 x80 x99s Democratic Party PDP has announced its withdrawal from the forthcoming Local Government elections in Kano State 
6797, Goodluck Jonathan Nigeria former president has finally spoken on the speculations regarding his possibility of contesting the 2023 presidential election 
6798, We will vote our Wake and See Governor Obaseki man that has the interest of the people at heart Vote Obaseki Shaibu on September 19th 2020 
6799, Edo no be Lagos We will vote our Wake and See Governor Obaseki man that has the interest of the people at heart Vote Obaseki Shaibu on September 19th 2020 
6800, Edo people say No to Electoral malpractice Thuggery and Godfatherism Edo no be Lagos We will vote our Wake and See Governor Obaseki on September 19th 2020 
6801, So according to is sleepy far left radical who will abolish police officers take you guns and give them to MS13 ban suburbs whatever that means and is now taking PEDs Politically Enhancing Drugs Did miss anything 
6802, Please vote for down ball candidates 
6803, Gosh is bad ass dancer Laycon is the best thing that happys to this year 
6804, FG through the IGP deploys over 30 000 Policemen to Edo state because of Edo Election xf0 x9f x97 xb3 today but could not deploy same number of policemen to Southern Kaduna to fight and stop the killings Nigeria is failed state 
6805, Nengi fake cry was not because Ozo was evicted but she was pained why is it not Laycon but icons get power pass them 
6806, Never Will It Be Heard That One Man Decided The Fate Of Edo People In An Election Never 
6807, Too Late Sir we have Started Already Nothing They Can Do This Is For The People 4 4 xc3 x93gb xc3 xa0n xc3 xa9 
6808, Adam Adam Where Are You My Lord Am Naked Has Stripped Me Naked In Edo State 
6809, Yes Oh In Niger Republic xf0 x9f x98 x82 xf0 x9f x98 x82 
6810, The Real MVP Rugged Deputy xf0 x9f x92 xaa xf0 x9f x8f xbe 
6811, Know This And Know Peace 
6812, Eyaaaaaaah You Want To Cry xf0 x9f x98 xa2 Should We Call Your Mummy 
6813, How Do You Feel Now Sir 
6814, Them Say Make We Wait For Result Now INEC Result Don Dey Come Out We Never Still Hear Anything From them Abi Make We Wait For WAEC Own xf0 x9f xa4 x94 Oshomole Make That Call 
6815, APC chieftain Hon Agbonghikpakpa Actor was caught with the ballot box amp papers reported missing this morning at Urhonigbe Ize Iyamu LG 
6816, Leadership is not being cheerleader for the team it xe2 x80 x99s being the coach of the team 
6817, Please share People need to know what the Fascist Left stands for removed this depraved post but decent people need to make sure everyone sees it 
6818, The All Progressives Congress APC said the Peoples Democratic Party PDP are nervy over the ongoing parliament 
6819, what is coming is inevitable the wheels have been set in motion just accelerated them will just slow it down little and maybe give the left more time to organize amp prepare it is coming either way Biden buys us some precious time But fear he is lost already 
6820, xe2 x80 x9cWhen dude getting and shoots up his school And they blame it on Marilyn and the Where were the parents at And look where it is at Middle now it is tragedy Now it is so sad to see an upper class city having this happening xe2 x80 x9d 
6821, bragged on twitter about his visit to Kenosha trying to make people there think he actually cared Then he threw money at them is visiting to talk specifically with the people there trying to figure out what he can do to help them heal Trump is pathetic 
6822, Did you see the articles saying that Florida has upheld xe2 x80 x9cpoll tax xe2 x80 x9d by requiring felons to pay fines before voting Learn more from this video 
6823, Dems think we xe2 x80 x99re all as dumb as their voters so they tell us what xe2 x80 x99s coming Bernie xe2 x80 x99s xe2 x80 x9che won xe2 x80 x99t leave xe2 x80 x9d bill is 100 tied to Dem plan for chaos to avoid certainty you xe2 x80 x99re no meme anymore Just another lying Pol that got rich stealing from me 
6824, and are so thoroughly they are desperately trying to the and Show them their corrupt actions won xe2 x80 x99t work as soon as possible 
6825, Spread xe2 x9d xa4 xef xb8 x8fand xf0 x9f x92 xa1this new week xe2 x9c xa8 xe2 x9c xa8 xe2 x9c xa8 xe2 x9c xa8signed by presido 
6826, Massive turnout at polling units in Edo state Ooiinnn Edo people are doing well xf0 x9f x92 x83 xf0 x9f x8f xbd xf0 x9f x95 xba xf0 x9f x8f xbd 
6827, The only security we recognise in Orhionmwon is the Nigerian Police force from Abia state and we shall be identifying with them 
6828, Godwin wins Edo state election with margin of over 80 000 votes Final Results From All LGAs Accredited VOTERS 557443 APC 223619 PDP 307955 
6829, Governor Godwin Obaseki wins the Edo gubernatorial elections Ogbaneee Congratulations sir 
6830, Gud morning my pple Uk used laptops amp phones for sale at good condition and affordable price dm for more info payment on delivery within Lagos kindly retweet my customer is surely on your TL xf0 x9f x99 x8f 
6831, Na who dem isolate dey win election 
6832, The Lagos State Governor Babajide Sanwo Olu has approved the full reopening of worship centres in the state 
6833, Edo Governorship Election Results INEC Portal Updates 
6834, has simple strategy declare election inconclusive announce run off then thugs take over on the said date just as Osun and Kano So shd employ whatever necessary to make sure dis election is concluded and not rigged 
6835, New result from estanko covers ground for the APC candidate in Edo LGA There is new hope for APC 
6836, By Ozioruva Aliu THERE is heavy presence of security personnel at the Benin City office of the Independent National Electoral Commission INEC along Ramat Park 
6837, don care how righteous you think your because is No one has right to riot in America 
6838, Former Sabah chief minister xc2 xa0advised the people of to stay safe after not showing up for the 16th Sabah state Polling day is scheduled on September 26 Follow 
6839, Vox populi Vox Dei The fear of America is the beginning of the political wisdom in Nigeria Edo is not lagos indeed Congratulations HE Godwin Obaseki Everything you do na God win 
6840, Tell your IGBO friend to translate 
6841, let us make it trend it is goal Pepper dem 
6842, BREAKING Cancels Governorship Primary Screening 
6843, Just wait until the election debate hits the topic of education and see Aketi shoot himself on the foot educational sector has failed under him 
6844, Those who peddle interpretation of truth as no different than truth are DENIERS OF CRITICAL THINKING is not that what indoctrination is 
6845, xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 Laughing at Oshiomole for his loss 
6846, This is not about pdp alone its about we Nigerians and godfatherism Edo people don goan rest of the main work starts now 
