ID,tweet_text
1166,"b'Fight broke out at Ogbe, ward 7, unit 5, 4:05pm. Akoko edo over conflict of opinions from party agents,Lack of cooperation from voters is also making the voting  process slow. Police officers requested for backup. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/40yhw8Ekhu'"
1167,b'@PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election'
1168,b'The four police officers of this unit could not do anything beyond their strength according to the PO. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/T6uzKuP4IL'
1169,"b'At 04:56pm \xe2\x80\x94 PU 004, Ward 05, Esan North-East LGA.  ADC -- 2 ADP -- 2 APC -- 68 APP -- 1 PDP -- 93 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/tJ3aI7Xdfa'"
1170,"b'5:07pm: Orhionwmwon LG, Esegie, Polling Unit 005 The election process has been concluded, the presiding officers have started heading back to the collation centre.  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/3P2v82ld9k'"
1171,"b'Jubilation at Etsako Central, Ward: 02, PU: 07. As APC has the highest vote at the PU.  Results:  APC: 158.  PDP:133.  SDP:1  Void:5  Total number of vote cast: 297. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/Ssl5rCitEr'"
1172,"b'@PremiumTimesng @inecnigeria NB: This Is The Polling Unit Where The Local Government Chairman Of Esan North East, Hon Austine Okoibhole Voted Earlier Today (PDP)  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election'"
1173,"b'owan west, Ward 8, Okpuje unit 4.  PDP: 80 APC: 66  Accredited voters 146 Voters reg:383 Rejected: 1  03: 27pm @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1174,"b'Owen west, Ward 8,Okpuje unit 4.  PDP: 80 APC: 66  Accredited voters 146 Voters reg:383 Rejected: 1  03: 27pm @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1175,"b'Owan west,Uzebba community. Ward 10 PU: 1 Void votes: 11  APC: 145 PDP: 56  03:24pm @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1176,"b'Ward 1, unit 10,  Owan East LGA results  PDP - 72 APC -133 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1177,"b'4:28pm, Owan West LGA, Sabongida, Ward 4 PU: 3.  APC: 86 Votes PDP: 85 Votes @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1178,"b'According to PO, 2:40pm,Owan west,Ward8, PU 18, Okpuje community.                                        Total number of reg voters 287 BP issued 282 No of cards read 140  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1179,"b'At 04:48pm \xe2\x80\x94 PU 001, Ward 05, Esan North-East LGA.  APC -- 47 PDP -- 113 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/gZE93XxSxx'"
1180,"b'As at 04:42pm at PU 004, Ward 02, Esan North-East LGA.  APC -- 46 PDP -- 66 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020. https://t.co/ABK33dqqn9'"
1181,"b'3:30pm ward 1, unit 5. Aibikula I ( Orhionmwon local government)  Apc - 155 Pdp - 187 Adc - 4 ADP - 4 Total registered voter - 1,600 Accredited voters - 369  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/aqkAVs3D2g'"
1182,b'@PremiumTimesng @inecnigeria Total registered voters: 1630 Total accredited voters: 253 Valid votes: 248 Invalid votes: 5 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'
1183,"b'As at 04:42pm at PU 003, Ward 02, Esan North-East LGA.  APC -- 40 PDP -- 63 YPP --1 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/BuZz4S1lYd'"
1184,"b'4:40pm: At the INEC Collation Center in ESAN Southeast LGA, the POs, APOs are arriving to for the final collation of election results. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/LLQveDy706'"
1185,b'4:34pm: ESAN Southeast LGA  Collation Center getting ready for the LG collation @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/2LNLvhoTsR'
1186,b'Unit 13 Ward 5 Owan East LGA results. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/cbgzxdwsvT'
1187,"b'4:05pm, PU 002, Oluku Eresoyen Primary School, Ward 06 Oluku, in Ovia North-East results   PDP 724 APC 278 HDC 1 ADP 4 NRM 1 ADC 1 SDP 1  INVALID 3 VOID 15  REGISTERED VOTER 1957  NO OF VOTERS 1029 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020'"
1188,"b'At 04:24pm \xe2\x80\x94 PU 003, Ward 01, Esan North-East LGA.  ADP --2 APC -- 65 PDP -- 49 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/P9L1LkXkUr'"
1189,"b'At 04:24pm \xe2\x80\x94 PU 002, Ward 01, Esan North-East LGA.  ADP --1 APC -- 97 PDP -- 129 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/UtS9ie6fAf'"
1190,"b'At 04:24pm \xe2\x80\x94 PU 001, Ward 01, Esan North-East LGA.  APC -- 68 PDP -- 117 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/us7vf4ne41'"
1191,"b'At 04:03pm \xe2\x80\x94 PU 008, Ward 02, Esan North-East LGA.  ADP --1 APC -- 42 PDP -- 97 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #edo2020 election https://t.co/wWJ4VXCnxp'"
1192,b'4:17pm Etsako East Local Government Ward: 001 (Agenebode) PU: 002 (Omoaze) Results APC: 162 PD: 168 ACC Voters: 341 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/ehUjtyhOEM'
1193,"b'Voting result for Ward 1, unit 6, Owan East LGA. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/LmlzAyDc2l'"
1194,"b'Results From Esan North East LGA, Ward: Uzea (06)  Polling Unit: Uzea Olinlin Primary School V ( 007 )  APC - 41 PDP - 63 Rejected Votes- 1 Total Of Valid- 104 Total Of Used- 121 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1195,"b'4:02pm, Results From Esan North East LGA.  Ward: Uzea (06), Polling Unit: Uzea Olinlin Primary School IV (006)  APC - 30 PDP - 52 ADP - 2 Rejected Votes- 1 Total Of Valid- 84 Total Of Used- 83 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1196,"b'4:02pm, Results From Esan North East LGA.  Ward: Uzea (06) Polling Unit: Uzea Olinlin Primary School III (005)  APC - 58 PDP - 44 Rejected Votes- 6 Total Of Valid- 102 Total Of Used- 108  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1197,"b'4:10pm, Results From Esan North East LGA.  Ward: Uzea (06), Polling Unit: Uzea Olinlin Primary School II (004)  APC - 37 PDP - 83 Rejected Votes- 1 Total Of Valid- 120 Total Of Used- 121 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1198,"b'3:30pm ward 1, unit 5. Aibikula I ( Orhionmwon local government)  Apc - 155 Pdp - 187 Adc - 4 ADP - 4 Total registered voter - 1,600 Accredited voters - 369  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1199,b'At 3:55pm PU 06 Ward 01 Ovia South-west LG. Election has ended and the result has been announced  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/1Hs6E1ROEY'
1200,"b'3:47pm PU 007 , Okozuwa Primary School Ovia South West Local Government Edo. Results:  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/eosDwWQylU'"
1201,"b'3:53pm, Etsako Central. Ward 03 (Fugarlll), PU: 002. Jubilation by voters in the voting premises. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/1prfL6yuhf'"
1202,"b'2:30pm, PU 2 ward 3 Obobaifo, Obabaifo P/S School, Umaza Ovia South West Local Government Edo state. Election Result. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/xAC2EBs7gC'"
1203,"b'3:40pm PU003 (II), Ward 8, Uselu II, Egor LG.  APC 38 PDP 85 LP 1 Rejected 2  Total accredited = 130  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1204,b'3:40pm Etsako East Local Government Ward: 002 (Wanno 1) PU: 007 (Egori-Ugie) Results APC: 82 PD: 54 ACC Voters:138 1 Spoilt 137 valid votes @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/TBsNYYrjAX'
1205,"b'Owan west LGA, Ward 4, Unit 2. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/C9GjH1QsSr'"
1206,"b'03:53pm,Etsako West LGA, Ward 003, Auchi II, PU: 005... Counting of the votes has gone rowdy as PDP and APC disagree over valid and void votes, Security operatives are doing their best to restore peace and order. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/oVsS5mxSad'"
1207,"b'3:34PM: PU 08 Ward 5, Owan East LGA, results of the unit. APC 60, PDP 73, Void 01, Number of Accredited Voters 136 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/qEAdBSI3QF'"
1208,"b'3:33pm  Elele inigbi primary school. PU 009, ward 009 was already closing election, the PO start to sort the ballot papers. She announced the accreditation of 444, 192 succeeded and 252 failed.  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/DV2AkOyk25'"
1209,"b'Etsako East: Eramha pry school, Okpella 3, Ward 7, PU 5,3:25pm.  Voters are complaining of not being able to vote and voting process is still going on. This also serve as the RAC for Ward 5. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/C0juGbBim1'"
1210,b'3:25pm Etsako East Local Government Ward: 001 (Agenebode) PU: 004 (Upland) Results APC: 146 PD: 100 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/UyJipN3abj'
1211,"b'3:04PM: PU 02 Ward 5 Owan East LGA, the counting of votes ended. APC 123 PDP 083 Void 02 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/5MGp1GLaTB'"
1212,"b'3:20pm Unit 3, Ward 8, Uselu II, Egor LG  APC 33 PDP 93 ADP 1 Rejected 1  Total accredited = 138  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1213,b'@PremiumTimesng @inecnigeria Total registered voters: 856 Total accredited voters: 254 Valid votes: 252 Invalid votes: 2 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'
1214,"b'At 3:24  Ward 4, PU 5, Esan west LGA Collation has ended.  PDP 336 APC 80 ADP 5 SDP 1 Void votes - 13 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1215,"b'As at 3:17pm, at Esan North East LGA, Arue (Ward 03), Arue Primary School 2 (PU 005): Valid votes cast - 213  PDP - 150 APC - 61 ADC - 2 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1216,"b'3:09PM Orhionwmwon LG, Abiokunla 1, PU 012, Ewuare P/S, Ogan 1,   APC: 94 PDP: 79 YPP\xe2\x80\x94 1 ADC: 1 Invalid: 1  Number of casted votes : 176  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1217,"b'3:00pm- Ward 07 Ubiaja II,  PU 03 Ukpiaja Pry Sch, ESAN Southeast LGA,  voting still ongoing. The PO revealed that the voters were given numbers on the queue.  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/m0QJ1jQBjf'"
1218,"b'3:01pm, Ward 4, PU6, Eguare Primary School, Esan West LGA. Collation is ongoing. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/QVlbgWjRlW'"
1219,"b'@3.01pm, Ward 9, PU1, Esan west LGA. Counting has started. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/srtt8jV2he'"
1220,"b'As at 3:01pm, at Esan North East LGA, Uelen/Okugbe (Ward 04), Okpujie Primary School 3 (PU 004): Smart card accredited voters - 158  PDP - 119 APC - 31  ADC - 1  ADP - 2  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1221,"b'At 2:53pm, Ward 4 PU 5, Esan west LGA.  Collation is ongoing. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/Q0VuViRAcL'"
1222,"b'3:03pm, PU001, Elaka P/S, Idunmulaka I, Ugbeka Ward, Orhionmwon LGA  Electoral officers cancelling unused ballot papers as election result is being announced at the PU  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/axSfANcFZN'"
1223,"b'2:38pm, at Esan North East LGA, Uelen/Okugbe (Ward 04), Okpujie Primary School 2 (PU 003): Sorting of ballot papers has started at this polling unit by one of the INEC officials in the presence of party agents.@PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/WXOewwOjPE'"
1224,"b'2:50pm, at Ward 6, Unit 11, Evabareke, Egor LG, Voting has ended and INEC staff are now counting the ballot papers. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/ZEvs5LUjUh'"
1225,"b'2:40pm- Counting has started at Ward 07 Ubiaja II, PU 06 and 07. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/kCGjcdkfM9'"
1226,"b'2:51pm Orhionwmwon LG, Ward 1  Abiokula 1,  PU 11, Alophanme City Hall, Ossiomo   APC : 84 PDP : 143 ADP: 01  Total number of casted vote : 230 Void: 2  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/6Nxhtwe02S'"
1227,"b'2:30pm- Ward 07 Ubiaja II, PU 06 Ahia Pry Sch, this is the last voter on the queue. Meanwhile, the PO complained of the Card Reader which was unable to authenticate the Voters Card. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/lNbUDkJdp3'"
1228,"b'2:05pm- Ward 07 Ubiaja II, PU 06 Ahia Pry Sch, ESAN Southeast LGA. Election are still ongoing. Voters and party agents are complying with PO and APO. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/uSg5TBoJ3q'"
1229,"b'2:40pm PU010, Idunmwongo P/S, Idunmwongo, Ugbeka Ward, Orhionmwon LGA election results  ADP: 2 ADC: 1 PDP: 46 APC: 43  Void/Invalid Votes: 2 Valid votes: 92 Registered Voters: 379  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/Br7h2SxHat'"
1230,"b'2:30pm, Ward 4, PU 004 Esan West LGA. Voting ended @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/g3c5IZOuLj'"
1231,"b'Time: 02:32pm... Etasako West LGA... Ward 03... Polling unit 005, Auchi II... voting has ended here... This is ASP 1, signing up necessary materials... Any moment from now, counting will commence here. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/UjSbQiu2In'"
1232,b'This young man (Labour Party Agent) was seen canvassing voters for his party. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/gI6J7lPgRu'
1233,"b'As at 2:13pm, at Esan North East LGA, Egbele (Ward 01), Egbele Primary School 1 (PU 001 - 003): Voting has ended at the stated polling units. INEC Officials  canceled unused ballot papers. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/U7kROeKvZc'"
1234,"b'At 2:05pm, Ward 09, Uhiele PU 011, Esan West LGA. Voting is gradually coming to an end as INEC officials round up.  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/F9q09YGtl6'"
1235,"b'2:05pm, Voters at Ward 8 Iduwele Primary School/Town Hall Ewu 2, Esan Central LGA, waiting for counting of ballots to commence. According to INEC counting of ballots starts by 2:30. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/zz44KXYhAY'"
1236,"b'10:33AM: PU 4,Ward 8,Owan East LGA, the voting process was halted due to bad network for the card reader, but as at 10:37AM the network started working again. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/JvSs5nnPRy'"
1237,"b'1:53pm: Ward 07 Ubiaja II, PU 05 Ukhhialen Pry Sch,  ESAN Southeast LGA , voters are waiting for counting and announcement of results.  @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/y0c1FA4Jm8'"
1238,"b'1:50pm, voting has ended at P.U 12 Ward 4 Uromi open space, Esan North-East LGA. INEC officials yet to start sorting and counting. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/PqHgiEolCZ'"
1239,b'and they saw them while trying to vote and raised an alarm. The police officers took the victims to the INEC office at exactly 1:26pm.......a voice record was taken for evidence and eye witness @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/Vw7T5UTRxV'
1240,"b'As at 1:37pm, at Esan North East LGA, Obeidu (Ward 02), Ivue Primary School 1 (PU 006 - 009): A COVID-19 volunteer was sighted without a face mask speaking in close range to two other people. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/Jnc8CcppA5'"
1241,"b'1:26pm, PU 021 Ologbosere Primary School IV, RA 07 Ugbekun, Ikpoba Okha LG. Voters exercising their franchise. There is zero compliance to social distancing policy as some voters were seen without face masks. @inecnigeria @PremiumTimesng #EdoDecides #EdoDecides2020 #Edo2020 https://t.co/M4kXoSrKxU'"
1242,"b'CORRECTION: 8:06am suspected underaged girl with a PVC spotted at Ogodo Primary School, Okpella 111, Etsako East, queuing to vote @inecnigeria @PremiumTimesng #EdoDecides #EdoDecides2020 #Edo2020'"
1243,"b'CORRECTION: 8:06am suspected underaged girl with a PVC spotted at Ogodo Primary School, Okpella 111, Etsako East, queuing to vote @inecnigeria @PremiumTimesng #EdoDecides #EdoDecides2020 #Edo2020 https://t.co/ev7uZ9Sg3L'"
1244,"b'1:30pm, elections in progress at unit 2, Eguare Primary School , Ugboha ward 10 of Esan Southeast. The voters are very cooperative. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/80R5htBpoE'"
1245,"b""1:27 Pm, There's No More prospective voter on queue At Efandion-Atani Primary School. Esan North East LGA, ward: Efandion, polling unit: 008 @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/M4PEFfJ1qj"""
1246,"b'12:12pm: PU 8 Ward 5 Owan East LGA, low turnout of voters for the unit, but the election process is on going. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/40Figtckmi'"
1247,"b'10:50AM: PUs 05, 08 and 09 Ward 8 Otuo Owan East LGA,  voting in progress but the voters are not maintaining social distancing and most of them are not using their face masks. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/GczbmhR9BN'"
1248,"b""The ballot box is being guilded by Police officer's. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/I1AoazDT3j"""
1249,"b'At 1:07pm, Ward 10, Illeh/Eko-Ine PU 007. Overcrowding at the polling unit. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/OWzm0aw0ec'"
1250,"b'1:09pm, Current situation at Ward 01 Ewohimi I,  PU 04 ID-Agho/ Okaigben Pry Sch. Voters are patiently monitoring their votes. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/6SF2QwWlTb'"
1251,"b'At 1:07pm, Ward 10, Illeh/Eko-Ine PU 007. Covid-19 guidelines are not being observed. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/Vkm6p2TDoE'"
1252,"b'At 1:07pm, Ward 10, Illeh/Eko-Ine PU 007. A voter casting her vote. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/FESsziizGn'"
1253,"b'12:42pm PU 01 ward 03, odogbo primary school, igeduma, Uhumwonde LG. Political thugs spotted. Only one man came to vote and he was followed by a battalion. No social distancing maintained. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/GFmDrU43QX'"
1254,b'The environment is calm but voters are not observeing social distancing. INEC official use thermometer on voter. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/nZKGqTSwbP'
1255,"b'12:38pm OREDO LGA, IHOGBE AKENZUA SECONDARY SCHOOL  WARD:5 PU:4 Total Voters:759 Voting has commenced, they\xe2\x80\x99re obeying the covid19 guidelines. Election has been peaceful. There are few security personnel around @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/TqPJCykbbp'"
1256,"b'12:55pm, LG:07,  Ward 04, PU:06. INEC officials using the thermometer on voters as voters also use hand sanitizer. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/66tCh4tWAN'"
1257,"b'LG:07, Ward 04 PU:06, 12:52 pm. Over crowded polling unit. Social distancing not observed by voters, INEC officials complaining of card readers not authenticating. Voting in progress. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/5zxCCwHb2L'"
1258,"b'@PremiumTimesng @inecnigeria Uromi-Obeidu Primary School IV (004) Uromi-Obeidu Primary School V (005)  According To Reports From Independent Observers Stationed There, Voting Started At 9:Am. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1259,"b'@PremiumTimesng @inecnigeria Election is very peaceful here, they are obeying the covid 19 guidelines, there are less security personnel here and a man told some youths to watch me. (2/2) @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020'"
1260,"b'12:35p.m OREDO LGA, IHOGBE, AKENZUA SECONDARY SCHOOL WARD:5 POLLING UNIT:5 TOTAL NUMBER OF REGISTERED VOTERS:741 (1/2) @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/w1ctaZGokv'"
1261,b'Canopy however was arranged for and been erected as at the time of filling this report. Voting in progress. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection #Edo2020 https://t.co/BqqM5SB02m'
1262,"b'Owan west LGA Uhonmora town hall Ward 2 Pu: 007 12:44pm Peaceful, election going on smoothly. PO said the election has been smooth since morning and no troubles unlike before. @PremiumTimesng @inecnigeria #EdoDecides2020 #EdoElection  #Edo2020 https://t.co/4Yze1l6Km9'"
